N,total_s,last_clear_s,last_discovery_s,tail_s,tail_fraction,last_discovery_to_end_s,discovered_by_6000,cleared_by_6000,all_found_by_6000,all_cleared_by_6000,all_done_5000_6000,tail_measures,tail_no_signal,after_6000_measures,after_6000_no_signal,discovered_total,cleared_total,all_move_s,all_measure_s,all_switch_s,all_clear_s,tail_move_s,tail_measure_s,tail_switch_s,tail_clear_s,after_6000_s,after_6000_tail_s,cost_accounting_error,absent_channel_measures,after_6000_absent_channel_measures,after_6000_clear_successes,after_6000_clear_failures,after6000_discovery_count,seed,completion,error,original_total_s,replay_delta_s,distribution
10,9093.978524,8475.052135,6378.951731,618.9263890000002,0.0680589235356765,2715.026793,9,8,False,False,False,30,30,123,121,10,10,6398.978524,2230.0,415.0,50.0,441.9263890000002,150.0,27.0,0.0,3093.978524,618.9263890000002,0.0,310,120,2,0,1,1245002687,True,,9093.978524,0.0,outward
14,10591.881686,10591.881686,3622.683994,0.0,0.0,6969.197692000001,14,8,True,False,False,0,0,87,84,14,14,8434.881686,1765.0,322.0,70.0,0,0,0,0,4591.881686000001,0.0,0.0,186,66,6,0,0,1245002688,True,,10591.881686,0.0,area
12,9958.192367,8166.755564,3550.586148,1791.4368029999996,0.17989578198313988,6407.606218999999,12,8,True,False,False,48,48,130,128,12,12,7325.192367,2155.0,400.0,78.0,1509.4368029999996,240.0,42.0,0.0,3958.1923669999996,1791.4368029999996,0.0,248,108,4,3,0,1245002689,True,,9958.192367,0.0,edge
14,10071.675906,10071.675906,700.799801,0.0,0.0,9370.876105000001,14,13,True,False,False,0,0,77,77,14,14,7925.675906,1445.0,256.0,445.0,0,0,0,0,4071.6759060000004,0.0,0.0,186,63,1,124,0,1245002690,True,,10071.675906,0.0,cluster
10,11673.813294,11673.813294,9334.66432,0.0,0.0,2339.1489739999997,9,7,False,False,False,0,0,175,173,10,10,8324.813294,2420.0,450.0,479.0,0,0,0,0,5673.813294,0.0,0.0,310,140,3,143,1,1245002691,True,,11673.813294,0.0,outward
16,6443.068856,6443.068856,2893.910495,0.0,0.0,3549.158361,16,15,True,False,False,0,0,0,0,16,16,4933.068856,745.0,136.0,629.0,0,0,0,0,443.06885599999987,0.0,0.0,33,0,1,63,0,1245002692,True,,6443.068856,0.0,area
15,11429.456784,11429.456784,6915.58446,0.0,0.0,4513.872324,14,8,False,False,False,0,0,108,101,15,15,8471.456784,2140.0,395.0,423.0,0,0,0,0,5429.456784,0.0,0.0,155,60,7,113,1,1245002693,True,,11429.456784,0.0,edge
11,10581.984057,10581.984057,737.0,0.0,0.0,9844.984057,11,7,True,False,False,0,0,136,136,11,11,7855.984057,2090.0,383.0,253.0,0,0,0,0,4581.984057,0.0,0.0,279,97,4,64,0,1245002694,True,,10581.984057,0.0,cluster
15,10044.476394,9653.337629,9218.526082,391.1387649999997,0.03894068238675376,825.950311999999,9,7,False,False,False,10,10,119,101,15,15,7272.476393999999,2260.0,422.0,90.0,333.1387649999997,50.0,8.0,0.0,4044.4763939999993,391.1387649999997,0.0,155,65,8,4,6,1245002695,True,,10044.476394,0.0,outward
15,9070.519965,8446.779136,4280.748622,623.7408290000003,0.06876571920979177,4789.771342999999,15,14,True,False,False,15,15,65,65,15,15,7417.5199649999995,1340.0,238.0,75.0,536.7408290000003,75.0,12.0,0.0,3070.5199649999995,623.7408290000003,0.0,155,65,1,0,0,1245002696,True,,9070.519965,0.0,area
16,9557.453,9557.453,5340.263801,0.0,0.0,4217.1891989999995,16,11,True,False,False,0,0,9,6,16,16,7022.4529999999995,1465.0,270.0,800.0,0,0,0,0,3557.4529999999995,0.0,0.0,66,0,5,238,0,1245002697,True,,9557.453,0.0,edge
14,8569.885627,2601.566524,1253.0,5968.319103,0.6964292597087188,7316.885627,14,14,True,True,False,144,144,60,60,14,14,6912.885627,1345.0,239.0,73.0,5127.319103,720.0,121.0,0.0,2569.8856269999997,2569.8856269999997,0.0,186,60,0,0,0,1245002698,True,,8569.885627,0.0,cluster
12,9689.278904,9131.249749,6088.446054,558.0291550000002,0.05759243391885751,3600.8328500000007,11,7,False,False,False,16,16,111,102,12,12,7019.278904000001,2200.0,410.0,60.0,464.0291550000002,80.0,14.0,0.0,3689.2789040000007,558.0291550000002,0.0,248,88,5,0,1,1245002699,True,,9689.278904,0.0,outward
12,12575.773436,12575.773436,6785.549336,0.0,0.0,5790.224099999999,9,6,False,False,False,0,0,149,143,12,12,9123.773436,2260.0,415.0,777.0,0,0,0,0,6575.7734359999995,0.0,0.0,248,88,6,238,3,1245002700,True,,12575.773436,0.0,area
16,9483.552976,9483.552976,6039.773387,0.0,0.0,3443.7795890000007,15,6,False,False,False,0,0,23,19,16,16,6899.552976000001,1780.0,328.0,476.0,0,0,0,0,3483.552976000001,0.0,0.0,79,3,10,131,1,1245002701,True,,9483.552976,0.0,edge
10,8789.251359,3077.082808,1476.120769,5712.168551,0.6499038789180679,7313.13059,10,10,True,True,False,220,220,110,110,10,10,6640.251359,1775.0,324.0,50.0,4414.168551,1100.0,198.0,0.0,2789.251359,2789.251359,0.0,310,110,0,0,0,1245002702,True,,8789.251359,0.0,cluster
14,12632.483005,12632.483005,9096.997423,0.0,0.0,3535.4855819999993,9,4,False,False,False,0,0,185,174,14,14,9023.483005,2655.0,491.0,463.0,0,0,0,0,6632.483005,0.0,0.0,186,78,10,130,5,1245002703,True,,12632.483005,0.0,outward
12,9395.728797,8778.239395,8280.348988,617.4894019999992,0.06572022408705112,1115.379809,10,5,False,False,False,16,16,105,96,12,12,6998.728797,1965.0,363.0,69.0,523.4894019999992,80.0,14.0,0.0,3395.7287969999998,617.4894019999992,0.0,248,80,7,2,2,1245002704,True,,9395.728797,0.0,area
16,8771.917802,8771.917802,4441.341573,0.0,0.0,4330.576229,16,14,True,False,False,0,0,3,3,16,16,6350.917802,1290.0,238.0,893.0,0,0,0,0,2771.917802,0.0,0.0,56,0,2,245,0,1245002705,True,,8771.917802,0.0,edge
13,9149.519792,9149.519792,719.393045,0.0,0.0,8430.126746999998,13,12,True,False,False,0,0,77,77,13,13,7403.519791999999,1405.0,249.0,92.0,0,0,0,0,3149.519791999999,0.0,0.0,217,77,1,6,0,1245002706,True,,9149.519792,0.0,cluster
15,9065.758594,7613.977313,3250.75435,1451.7812810000005,0.16013897413514122,5815.004244000001,15,13,True,False,False,25,25,55,54,15,15,7003.758594000001,1680.0,307.0,75.0,1306.7812810000005,125.0,20.0,0.0,3065.758594000001,1451.7812810000005,0.0,155,50,2,0,0,1245002707,True,,9065.758594,0.0,outward
10,9745.615299,7871.827026,6189.952469,1873.7882729999992,0.1922698788646284,3555.6628299999993,9,6,False,False,False,60,60,133,127,10,10,7050.615298999999,2220.0,413.0,62.0,1519.7882729999992,300.0,54.0,0.0,3745.615298999999,1873.7882729999992,0.0,310,120,4,0,1,1245002708,True,,9745.615299,0.0,area
10,12111.94742,12111.94742,7889.222724,0.0,0.0,4222.724696,8,2,False,False,False,0,0,170,163,10,10,8407.94742,2690.0,505.0,509.0,0,0,0,0,6111.94742,0.0,0.0,310,114,8,152,2,1245002709,True,,12111.94742,0.0,edge
14,8572.565721,7640.955426,706.652417,931.6102950000004,0.10867345032046331,7865.913304000001,14,13,True,False,False,24,24,66,64,14,14,6882.565721000001,1375.0,245.0,70.0,790.6102950000004,120.0,21.0,0.0,2572.565721000001,931.6102950000004,0.0,186,60,1,0,0,1245002710,True,,8572.565721,0.0,cluster
10,9493.212216,8907.947435,8301.703371,585.2647809999999,0.06165086881904799,1191.5088450000003,9,8,False,False,False,20,20,147,143,10,10,6779.212216,2245.0,419.0,50.0,467.26478099999986,100.0,18.0,0.0,3493.212216,585.2647809999999,0.0,310,130,2,0,1,1245002711,True,,9493.212216,0.0,outward
16,9796.433225,9796.433225,7956.939438,0.0,0.0,1839.4937870000003,15,13,False,False,False,0,0,47,45,16,16,7686.433225000001,1370.0,246.0,494.0,0,0,0,0,3796.4332250000007,0.0,0.0,100,28,3,137,1,1245002712,True,,9796.433225,0.0,area
14,9623.232422,9008.332576,5670.846497,614.8998459999984,0.06389743269571822,3952.3859249999987,14,7,True,False,False,18,18,114,109,14,14,7052.232421999999,2085.0,386.0,100.0,509.89984599999843,90.0,15.0,0.0,3623.232421999999,614.8998459999984,0.0,186,78,7,7,0,1245002713,True,,9623.232422,0.0,edge
12,8590.859197,1928.74925,707.0,6662.109947,0.775488201381122,7883.859197,12,12,True,True,False,208,208,80,80,12,12,6817.859197,1450.0,260.0,63.0,5440.109947,1040.0,182.0,0.0,2590.8591969999998,2590.8591969999998,0.0,248,80,0,0,0,1245002714,True,,8590.859197,0.0,cluster
14,12408.909239,12408.909239,7984.380953,0.0,0.0,4424.528286000001,10,6,False,False,False,0,0,150,139,14,14,8672.909239,2400.0,447.0,889.0,0,0,0,0,6408.9092390000005,0.0,0.0,186,78,8,273,4,1245002715,True,,12408.909239,0.0,outward
12,9636.017234,7767.352137,3118.02643,1868.665097000001,0.19392504720794285,6517.990804000001,12,9,True,False,False,56,56,114,113,12,12,7332.017234000001,1890.0,348.0,66.0,1539.665097000001,280.0,49.0,0.0,3636.017234000001,1868.665097000001,0.0,248,106,3,2,0,1245002716,True,,9636.017234,0.0,area
11,9551.35901,8404.648194,4840.091259,1146.7108160000007,0.12005734626867519,4711.267751,11,7,True,False,False,36,36,115,113,11,11,6899.35901,2180.0,405.0,67.0,934.7108160000007,180.0,32.0,0.0,3551.35901,1146.7108160000007,0.0,279,110,4,1,0,1245002717,True,,9551.35901,0.0,edge
11,10209.868785,10209.868785,1644.0,0.0,0.0,8565.868785,11,10,True,False,False,0,0,99,99,11,11,7825.868785000001,1720.0,312.0,352.0,0,0,0,0,4209.868785000001,0.0,0.0,279,99,1,97,0,1245002718,True,,10209.868785,0.0,cluster
13,9707.486208,8637.459534,4533.910694,1070.0266740000006,0.11022695794490905,5173.575514,13,7,True,False,False,28,28,120,112,13,13,6991.486208,2235.0,416.0,65.0,906.0266740000006,140.0,24.0,0.0,3707.4862080000003,1070.0266740000006,0.0,217,84,6,0,0,1245002719,True,,9707.486208,0.0,outward
15,10026.082213,7484.407731,3690.758421,2541.6744819999994,0.2535062478047924,6335.323791999999,15,10,True,False,False,45,45,70,68,15,15,8112.082213,1550.0,280.0,84.0,2279.6744819999994,225.0,37.0,0.0,4026.0822129999997,2541.6744819999994,0.0,155,65,5,0,0,1245002720,True,,10026.082213,0.0,area
13,9654.278849,9654.278849,2679.108389,0.0,0.0,6975.17046,13,10,True,False,False,0,0,93,92,13,13,7222.278849,1990.0,368.0,74.0,0,0,0,0,3654.2788490000003,0.0,0.0,217,76,3,1,0,1245002721,True,,9654.278849,0.0,edge
11,8716.271729,2992.219132,1623.444278,5724.052597,0.6567088286102237,7092.827451,11,11,True,True,False,198,198,99,99,11,11,6735.271729,1630.0,296.0,55.0,4557.052597,990.0,177.0,0.0,2716.271729,2716.271729,0.0,279,99,0,0,0,1245002722,True,,8716.271729,0.0,cluster
10,9742.26331,9742.26331,6102.238551,0.0,0.0,3640.024759,9,5,False,False,False,0,0,125,121,10,10,6843.26331,2400.0,449.0,50.0,0,0,0,0,3742.2633100000003,0.0,0.0,310,120,5,0,1,1245002723,True,,9742.26331,0.0,outward
11,9265.498316,9005.382488,8767.062152,260.11582799999996,0.028073592928166906,498.4361639999988,10,10,False,False,False,9,9,120,118,11,11,6942.498315999999,1910.0,352.0,61.0,206.11582799999996,45.0,9.0,0.0,3265.4983159999992,260.11582799999996,0.0,279,108,1,1,1,1245002724,True,,9265.498316,0.0,area
13,9196.8141,7199.386601,6597.864109,1997.4274989999994,0.21718689507924266,2598.9499909999995,12,8,False,False,False,49,49,99,92,13,13,6784.8141,1965.0,364.0,83.0,1710.4274989999994,245.0,42.0,0.0,3196.8140999999996,1997.4274989999994,0.0,217,84,5,3,1,1245002725,True,,9196.8141,0.0,edge
12,8246.961606,1340.337629,119.0,6906.623977000001,0.8374749764780219,8127.961606000001,12,12,True,True,False,224,224,72,72,12,12,6535.961606000001,1400.0,251.0,60.0,5589.623977000001,1120.0,197.0,0.0,2246.9616060000008,2246.9616060000008,0.0,248,72,0,0,0,1245002726,True,,8246.961606,0.0,cluster
11,11908.165989,11908.165989,8466.232548,0.0,0.0,3441.933440999999,4,2,False,False,False,0,0,193,179,11,11,7997.165988999999,2760.0,517.0,634.0,0,0,0,0,5908.165988999999,0.0,0.0,279,106,9,193,7,1245002727,True,,11908.165989,0.0,outward
13,9840.051573,8786.687857,4470.09698,1053.3637159999998,0.10704859707141291,5369.954593,13,11,True,False,False,35,35,86,86,13,13,7433.051573000001,1975.0,364.0,68.0,848.3637159999998,175.0,30.0,0.0,3840.0515730000006,1053.3637159999998,0.0,217,80,2,0,0,1245002728,True,,9840.051573,0.0,area
15,9479.676757,6728.22936,3545.979155,2751.447396999999,0.2902469638501408,5933.697601999999,15,10,True,False,False,50,50,74,68,15,15,7293.676756999999,1780.0,325.0,81.0,2461.447396999999,250.0,40.0,0.0,3479.6767569999993,2751.447396999999,0.0,155,63,5,1,0,1245002729,True,,9479.676757,0.0,edge
10,9260.627637,4996.316083,683.0,4264.311554,0.46047759624437645,8577.627637,10,10,True,True,False,150,150,120,120,10,10,6811.627637,2020.0,373.0,56.0,3379.311554,750.0,135.0,0.0,3260.6276369999996,3260.6276369999996,0.0,310,120,0,0,0,1245002730,True,,9260.627637,0.0,cluster
12,9755.672319,9365.804856,8897.810523,389.8674629999987,0.03996315684370607,857.8617959999992,8,6,False,False,False,16,16,138,128,12,12,6714.672318999999,2455.0,460.0,126.0,295.8674629999987,80.0,14.0,0.0,3755.6723189999993,389.8674629999987,0.0,248,96,6,9,4,1245002731,True,,9755.672319,0.0,outward
13,9277.980098,7514.995171,2981.767157,1762.9849270000004,0.19001818374023424,6296.212941,13,9,True,False,False,49,49,84,81,13,13,7257.980098,1655.0,300.0,65.0,1475.9849270000004,245.0,42.0,0.0,3277.980098,1762.9849270000004,0.0,217,77,4,0,0,1245002732,True,,9277.980098,0.0,area
12,12045.338001,12045.338001,7631.802875,0.0,0.0,4413.535126,8,6,False,False,False,0,0,172,163,12,12,8758.338001,2490.0,464.0,333.0,0,0,0,0,6045.338001,0.0,0.0,248,104,6,89,4,1245002733,True,,12045.338001,0.0,edge
12,8523.307427,2104.598065,1042.174502,6418.709362,0.7530773020889652,7481.132925,12,12,True,True,False,208,208,88,88,12,12,6706.307427,1480.0,265.0,72.0,5196.709362,1040.0,182.0,0.0,2523.3074269999997,2523.3074269999997,0.0,248,88,0,0,0,1245002734,True,,8523.307427,0.0,cluster
10,9750.444846,8246.150883,7508.906654,1504.293963,0.15427952126893144,2241.538192,9,4,False,False,False,50,50,146,138,10,10,6820.444846,2425.0,455.0,50.0,1209.293963,250.0,45.0,0.0,3750.4448460000003,1504.293963,0.0,310,124,6,0,1,1245002735,True,,9750.444846,0.0,outward
11,11693.857327,11693.857327,3861.326706,0.0,0.0,7832.530621,11,7,True,False,False,0,0,129,129,11,11,8719.857327,2075.0,382.0,517.0,0,0,0,0,5693.857327,0.0,0.0,279,101,4,153,0,1245002736,True,,11693.857327,0.0,area
11,9561.814544,7346.057758,6720.799752,2215.756786000001,0.23172973872311498,2841.014792000001,10,9,False,False,False,63,63,103,101,11,11,7018.814544000001,2095.0,390.0,58.0,1844.7567860000008,315.0,56.0,0.0,3561.8145440000008,2215.756786000001,0.0,279,99,2,1,1,1245002737,True,,9561.814544,0.0,edge
12,8135.809503,1516.238488,676.014188,6619.571015,0.8136339736763869,7459.795315,12,12,True,True,False,216,216,72,72,12,12,6402.809503,1420.0,253.0,60.0,5350.571015,1080.0,189.0,0.0,2135.8095030000004,2135.8095030000004,0.0,248,72,0,0,0,1245002738,True,,8135.809503,0.0,cluster
16,11843.402689,11843.402689,9277.275679,0.0,0.0,2566.12701,15,6,False,False,False,0,0,106,100,16,16,8861.402689,2140.0,393.0,449.0,0,0,0,0,5843.4026890000005,0.0,0.0,120,40,10,123,1,1245002739,True,,11843.402689,0.0,outward
14,9480.734361,9480.734361,3339.056458,0.0,0.0,6141.677903000001,14,11,True,False,False,0,0,67,65,14,14,7629.734361000001,1505.0,273.0,73.0,0,0,0,0,3480.7343610000007,0.0,0.0,186,60,3,0,0,1245002740,True,,9480.734361,0.0,area
13,10785.63906,8808.532673,5247.077529,1977.1063869999998,0.18330915544284865,5538.561530999999,13,9,True,False,False,28,28,116,113,13,13,8140.6390599999995,2165.0,403.0,77.0,1813.1063869999998,140.0,24.0,0.0,4785.6390599999995,1977.1063869999998,0.0,217,91,4,0,0,1245002741,True,,10785.63906,0.0,edge
13,9885.4041,9885.4041,1619.575589,0.0,0.0,8265.828511,13,11,True,False,False,0,0,105,105,13,13,7668.4041,1660.0,297.0,260.0,0,0,0,0,3885.4040999999997,0.0,0.0,217,77,2,63,0,1245002742,True,,9885.4041,0.0,cluster
12,9861.026785,9580.79955,8947.146253,280.2272350000003,0.028417652756634337,913.8805319999992,7,5,False,False,False,8,8,146,134,12,12,6766.026785,2550.0,479.0,66.0,233.2272350000003,40.0,7.0,0.0,3861.026785,280.2272350000003,0.0,248,96,7,0,5,1245002743,True,,9861.026785,0.0,outward
10,10064.107017,10064.107017,8400.74035,0.0,0.0,1663.3666670000002,8,6,False,False,False,0,0,153,145,10,10,7167.107017,2395.0,449.0,53.0,0,0,0,0,4064.1070170000003,0.0,0.0,310,120,4,0,2,1245002744,True,,10064.107017,0.0,area
11,10464.734279,10464.734279,9447.564531,0.0,0.0,1017.1697480000003,9,3,False,False,False,0,0,179,169,11,11,7147.734279,2730.0,517.0,70.0,0,0,0,0,4464.734279,0.0,0.0,279,108,8,4,2,1245002745,True,,10464.734279,0.0,edge
13,8580.659958,2988.189399,731.0,5592.470559,0.6517529638015752,7849.659958,13,13,True,True,False,161,161,77,77,13,13,6818.659958,1435.0,256.0,71.0,4649.470559,805.0,138.0,0.0,2580.659958,2580.659958,0.0,217,77,0,0,0,1245002746,True,,8580.659958,0.0,cluster
16,10323.975423,10323.975423,9272.282557,0.0,0.0,1051.6928659999994,8,6,False,False,False,0,0,97,78,16,16,7721.975423,2125.0,397.0,80.0,0,0,0,0,4323.975423,0.0,0.0,111,39,10,0,8,1245002747,True,,10323.975423,0.0,outward
11,10333.864602,10333.864602,6483.055637,0.0,0.0,3850.8089649999993,10,4,False,False,False,0,0,177,172,11,11,7288.864602,2515.0,472.0,58.0,0,0,0,0,4333.864602,0.0,0.0,279,117,7,0,1,1245002748,True,,10333.864602,0.0,area
14,9817.830493,9434.973351,7511.768418,382.85714199999893,0.03899610430970179,2306.062075,13,11,False,False,False,6,6,76,73,14,14,7507.8304929999995,1890.0,347.0,73.0,347.85714199999893,30.0,5.0,0.0,3817.8304929999995,382.85714199999893,0.0,186,66,3,1,1,1245002749,True,,9817.830493,0.0,edge
11,9423.695126,9423.695126,1260.0,0.0,0.0,8163.6951260000005,11,9,True,False,False,0,0,113,113,11,11,7051.6951260000005,1905.0,349.0,118.0,0,0,0,0,3423.6951260000005,0.0,0.0,279,90,2,20,0,1245002750,True,,9423.695126,0.0,cluster
15,11084.62902,11084.62902,7739.133952,0.0,0.0,3345.495068,9,6,False,False,False,0,0,142,128,15,15,8028.62902,2360.0,438.0,258.0,0,0,0,0,5084.62902,0.0,0.0,155,63,9,61,6,1245002751,True,,11084.62902,0.0,outward
10,9541.052548,8934.43959,2856.058474,606.6129579999997,0.06357924924406357,6684.994074,10,7,True,False,False,20,20,141,138,10,10,6952.052548,2140.0,399.0,50.0,488.6129579999997,100.0,18.0,0.0,3541.0525479999997,606.6129579999997,0.0,310,124,3,0,0,1245002752,True,,9541.052548,0.0,area
10,10314.925404,8458.836001,5770.058186,1856.089403,0.17994210624928336,4544.867217999999,10,6,True,False,False,70,70,169,165,10,10,7531.925404,2280.0,426.0,77.0,1443.089403,350.0,63.0,0.0,4314.925404,1856.089403,0.0,310,150,4,7,0,1245002753,True,,10314.925404,0.0,edge
12,9895.211091,9895.211091,2725.626683,0.0,0.0,7169.584407999999,12,10,True,False,False,0,0,131,130,12,12,7559.211090999999,1900.0,349.0,87.0,0,0,0,0,3895.211090999999,0.0,0.0,248,102,2,9,0,1245002754,True,,9895.211091,0.0,cluster
10,9659.419101,9110.183372,8107.854786,549.235729,0.056860119977933235,1551.5643149999996,8,5,False,False,False,20,20,148,140,10,10,6637.4191009999995,2500.0,469.0,53.0,431.235729,100.0,18.0,0.0,3659.4191009999995,549.235729,0.0,310,120,5,1,2,1245002755,True,,9659.419101,0.0,outward
12,9009.783913,4370.24586,3482.473391,4639.538052999999,0.5149444312760623,5527.310522,12,12,True,True,False,144,144,91,91,12,12,6921.783912999999,1705.0,311.0,72.0,3792.5380529999993,720.0,127.0,0.0,3009.7839129999993,3009.7839129999993,0.0,248,91,0,0,0,1245002756,True,,9009.783913,0.0,area
15,11137.478628,11137.478628,9705.166807,0.0,0.0,1432.3118210000011,12,8,False,False,False,0,0,118,109,15,15,8441.478628,2190.0,407.0,99.0,0,0,0,0,5137.478628000001,0.0,0.0,155,66,7,6,3,1245002757,True,,11137.478628,0.0,edge
16,1382.707051,1382.707051,413.0,0.0,0.0,969.7070510000001,16,16,True,True,False,0,0,0,0,16,16,993.7070510000001,255.0,48.0,86.0,0,0,0,0,0.0,0.0,0.0,8,0,0,0,0,1245002758,True,,1382.707051,0.0,cluster
14,9469.686749,9409.187676,8663.966852,60.49907300000086,0.006388709004169496,805.7198970000009,9,5,False,False,False,6,6,122,106,14,14,6610.686749,2350.0,439.0,70.0,25.499073000000863,30.0,5.0,0.0,3469.6867490000004,60.49907300000086,0.0,186,78,9,0,5,1245002759,True,,9469.686749,0.0,outward
12,10589.444656,10589.444656,7925.500259,0.0,0.0,2663.9443969999993,11,10,False,False,False,0,0,133,131,12,12,7969.444656,1935.0,355.0,330.0,0,0,0,0,4589.444656,0.0,0.0,248,104,2,90,1,1245002760,True,,10589.444656,0.0,area
15,9756.464145,9008.800626,8154.530528,747.6635189999997,0.07663263123691823,1601.9336169999997,14,7,False,False,False,20,20,98,86,15,15,7151.464145,2115.0,394.0,96.0,630.6635189999997,100.0,17.0,0.0,3756.464145,747.6635189999997,0.0,155,60,8,4,1,1245002761,True,,9756.464145,0.0,edge
12,9360.455271,9360.455271,1025.0,0.0,0.0,8335.455271,12,10,True,False,False,0,0,109,107,12,12,7183.455271000001,1785.0,326.0,66.0,0,0,0,0,3360.4552710000007,0.0,0.0,248,88,2,0,0,1245002762,True,,9360.455271,0.0,cluster
16,8625.923776,8625.923776,6636.990391,0.0,0.0,1988.9333849999994,15,12,False,False,False,0,0,33,31,16,16,6198.923776,1720.0,318.0,389.0,0,0,0,0,2625.9237759999996,0.0,0.0,92,12,4,103,1,1245002763,True,,8625.923776,0.0,outward
12,9718.069297,9365.750591,2216.705012,352.318706,0.036253981653409484,7501.364285,12,9,True,False,False,8,8,97,96,12,12,7671.069297,1680.0,307.0,60.0,305.318706,40.0,7.0,0.0,3718.069297,352.318706,0.0,248,96,3,0,0,1245002764,True,,9718.069297,0.0,area
13,9457.078122,8981.554086,6177.656713,475.5240360000007,0.050282341952298054,3279.4214090000005,12,9,False,False,False,14,14,115,110,13,13,6732.078122000001,2240.0,417.0,68.0,393.5240360000007,70.0,12.0,0.0,3457.078122000001,475.5240360000007,0.0,217,91,4,0,1,1245002765,True,,9457.078122,0.0,edge
11,8302.833912,1399.203932,113.0,6903.62998,0.8314787520947823,8189.833912,11,11,True,True,False,243,243,81,81,11,11,6405.833912,1560.0,282.0,55.0,5472.629980000001,1215.0,216.0,0.0,2302.833912,2302.833912,0.0,279,81,0,0,0,1245002766,True,,8302.833912,0.0,cluster
10,9411.666121,7988.341337,7322.120778,1423.3247840000004,0.15122984237872333,2089.545343,6,6,False,False,False,60,60,138,130,10,10,6511.666121,2400.0,450.0,50.0,1069.3247840000004,300.0,54.0,0.0,3411.666121,1423.3247840000004,0.0,310,120,4,0,4,1245002767,True,,9411.666121,0.0,outward
10,9939.11077,9939.11077,8073.635434,0.0,0.0,1865.4753359999995,7,3,False,False,False,0,0,129,122,10,10,7201.110769999999,2260.0,422.0,56.0,0,0,0,0,3939.1107699999993,0.0,0.0,310,110,7,2,3,1245002768,True,,9939.11077,0.0,area
12,11035.519158,11035.519158,3510.875333,0.0,0.0,7524.643824999999,12,6,True,False,False,0,0,153,150,12,12,8115.519157999999,2405.0,449.0,66.0,0,0,0,0,5035.519157999999,0.0,0.0,248,96,6,2,0,1245002769,True,,11035.519158,0.0,edge
