N,seed,C,completion,virtual_time_s,time_per_clear_s,path_length_m,macro_steps,error
15,710050768,15,True,3825.5687,255.0379133333333,15372.843520008868,30,
15,710050769,15,True,3309.444701,220.62964673333332,12582.22349656251,39,
15,710050770,15,True,2573.241416,171.54942773333332,10346.207072058147,28,
15,710050771,15,True,3442.139141,229.47594273333334,13145.695696291034,42,
15,710050772,15,True,3261.668018,217.44453453333333,12753.340083048206,33,
15,710050773,15,True,3793.390718,252.89271453333333,14686.953587074404,38,
15,710050774,15,True,2408.786507,160.58576713333332,9668.932527932246,37,
15,710050775,15,True,3547.016705,236.46778033333334,14060.08354552109,39,
15,710050776,15,True,3817.828526,254.52190173333332,15324.142626400055,35,
15,710050777,15,True,3606.810195,240.454013,14204.05098712595,40,
15,710050778,15,True,2397.616879,159.84112526666667,9448.08438876059,31,
15,710050779,15,True,4090.119597,272.67463979999997,16675.597998357138,38,
15,710050780,15,True,2895.078967,193.00526446666666,11130.394837255406,25,
15,710050781,15,True,3687.472888,245.83152586666665,14732.364452992955,37,
15,710050782,15,True,2441.868832,162.79125546666668,9549.344154379341,26,
15,710050783,15,True,3912.081271,260.8054180666667,15690.40635103282,43,
15,710050784,15,True,3699.181792,246.61211946666666,14865.90894046261,34,
15,710050785,15,True,3858.636059,257.2424039333333,15388.180298007139,38,
15,710050786,15,True,2742.544425,182.836295,11177.722115726472,29,
15,710050787,15,True,3403.719236,226.91461573333333,12988.59618939472,37,
15,710050788,15,True,4164.966614,277.6644409333333,16839.83306949844,35,
15,710050789,15,True,3561.084649,237.40564326666666,13930.423244378944,43,
15,710050790,15,True,2567.751093,171.18340619999998,10333.755467359544,28,
15,710050791,15,True,3775.765961,251.71773073333333,15183.82981591735,39,
15,710050792,15,True,3390.886405,226.05909366666668,13459.43202645733,32,
15,710050793,15,True,3602.196621,240.14644140000001,13730.983090180784,41,
15,710050794,15,True,2271.51977,151.43465133333333,8947.598851584007,26,
15,710050795,15,True,3633.225172,242.21501146666665,14186.12587479574,40,
15,710050796,15,True,3820.739105,254.71594033333335,15103.695531185866,30,
15,710050797,15,True,4214.564654,280.9709769333333,17002.823254684685,39,
15,710050798,15,True,2262.385308,150.8256872,8911.926545115497,25,
15,710050799,15,True,4175.056535,278.3371023333333,16990.282674665817,39,
15,710050800,15,True,3485.578328,232.37188853333333,13522.89164500329,35,
15,710050801,15,True,3800.982583,253.39883886666667,14994.912919259581,43,
15,710050802,15,True,3141.711941,209.44746273333334,12973.559701796268,26,
15,710050803,15,True,3618.951834,241.2634556,14374.759168079,38,
15,710050804,15,True,3122.712189,208.1808126,12283.560947688458,31,
15,710050805,15,True,3540.927194,236.06181293333333,13959.63596634981,40,
15,710050806,15,True,2792.997229,186.19981526666666,11374.986131559996,37,
15,710050807,15,True,3864.024808,257.60165386666665,15355.124042393903,40,
15,710050808,15,True,3306.574555,220.43830366666668,12982.872766009401,28,
15,710050809,15,True,4000.263374,266.6842249333333,16211.316869804265,40,
15,710050810,15,True,2766.545731,184.43638206666668,10997.728653947404,23,
15,710050811,15,True,4149.053972,276.6035981333333,16795.269863861547,38,
15,710050812,15,True,4499.462744,299.96418293333335,18932.313722650546,37,
15,710050813,15,True,3555.876688,237.05844586666666,13679.383422043977,43,
15,710050814,15,True,2940.006592,196.00043946666668,12270.032971895154,26,
15,710050815,15,True,4372.114188,291.47427919999996,17450.570927059653,38,
15,710050816,15,True,3870.573705,258.038247,15747.868526345548,32,
15,710050817,15,True,3861.021374,257.4014249333333,15605.106866506329,39,
15,710050818,15,True,2617.57829,174.50521933333332,10567.891447697626,28,
15,710050819,15,True,3498.348371,233.22322473333332,13326.741862496054,41,
15,710050820,15,True,3294.326303,219.62175353333333,13136.631512684033,30,
15,710050821,15,True,3720.398151,248.02654339999998,14651.990761836196,38,
15,710050822,15,True,2276.666255,151.77775033333333,8963.331290141032,26,
15,710050823,15,True,3782.952007,252.19680046666664,14994.760033514294,39,
15,710050824,15,True,3827.228546,255.14856973333332,15031.142715483014,35,
15,710050825,15,True,3431.229921,228.7486614,13086.149613286085,36,
15,710050826,15,True,2583.918674,172.26124493333333,10244.593371410423,27,
15,710050827,15,True,4376.38198,291.7587986666667,17621.909890238614,38,
15,710050828,15,True,3203.138716,213.54258106666666,12540.693574169067,28,
15,710050829,15,True,3470.620246,231.37468306666668,13938.101223055315,41,
15,710050830,15,True,3026.340789,201.7560526,11466.703935481259,29,
15,710050831,15,True,3737.548241,249.16988273333334,14757.741200746055,40,
15,710050832,15,True,3738.459338,249.23062253333333,15002.296688686534,29,
15,710050833,15,True,3729.610294,248.64068626666668,15108.051482037652,38,
15,710050834,15,True,2353.602461,156.90683073333332,9293.012303975634,25,
15,710050835,15,True,3893.258843,259.5505895333333,15226.294230544825,36,
15,710050836,15,True,4136.133795,275.742253,16975.668972709827,33,
15,710050837,15,True,3558.558253,237.23721686666667,13767.79127438588,39,
15,710050838,15,True,2420.626891,161.37512606666667,9698.13446363723,26,
15,710050839,15,True,4141.139056,276.07593706666665,16640.69526461557,39,
15,710050840,15,True,3238.099012,215.87326746666668,12890.495064225755,26,
15,710050841,15,True,4084.400346,272.2933564,16102.001729893573,40,
15,710050842,15,True,2525.867052,168.3911368,9269.33525040972,27,
15,710050843,15,True,3674.816373,244.9877582,14424.08186333809,42,
15,710050844,15,True,3099.091469,206.60609793333333,11925.457337295178,28,
15,710050845,15,True,4268.933014,284.5955342666667,17619.665071670486,38,
15,710050846,15,True,2377.617288,158.5078192,9313.086445498888,28,
15,710050847,15,True,3865.197081,257.67980539999996,15545.985414007651,38,
15,710050848,15,True,4255.900992,283.7267328,17329.504956152563,36,
15,710050849,15,True,3445.457735,229.69718233333333,13367.288672439785,42,
15,710050850,15,True,2797.413692,186.49424613333335,11317.0684628429,29,
15,710050851,15,True,4270.79739,284.71982599999996,17118.98694572203,41,
15,710050852,15,True,3447.974331,229.86495539999999,13639.871660728068,28,
15,710050853,15,True,4172.018528,278.1345685333333,16685.0926260034,38,
15,710050854,15,True,2964.194109,197.6129406,11480.970546659511,30,
15,710050855,15,True,3656.564904,243.7709936,14287.824533674497,37,
15,710050856,15,True,3513.04716,234.203144,13990.235802008996,31,
15,710050857,15,True,4053.82978,270.25531866666665,16364.148903314297,39,
15,710050858,15,True,2702.151394,180.14342626666667,11025.756959799288,24,
15,710050859,15,True,3487.725246,232.5150164,13618.626233459738,36,
15,710050860,15,True,3516.538837,234.43592246666668,14107.694192224562,34,
15,710050861,15,True,3727.51161,248.500774,14497.558042848059,40,
15,710050862,15,True,2618.149973,174.54333153333334,10390.749865756809,25,
15,710050863,15,True,4047.522135,269.834809,16172.610667718942,38,
15,710050864,15,True,3461.587856,230.77252373333334,13612.9392851195,32,
15,710050865,15,True,4036.562779,269.10418526666666,16152.813879452146,39,
15,710050866,15,True,2925.387182,195.02581213333332,11911.93590520959,29,
15,710050867,15,True,3418.3789,227.89192666666668,12986.894511467259,41,
15,710050868,15,True,3466.645223,231.10968153333334,14023.226114340008,30,
15,710050869,15,True,4108.691728,273.91278186666665,16238.458648655824,39,
15,710050870,15,True,2390.352971,159.3568647333333,9416.764850592466,24,
15,710050871,15,True,3629.480358,241.9653572,14097.40179221262,39,
15,710050872,15,True,4257.225529,283.8150352666667,17346.127662685456,36,
15,710050873,15,True,3477.280043,231.81866953333335,13571.400206628117,41,
15,710050874,15,True,2441.870898,162.79139320000002,9704.354487582003,24,
15,710050875,15,True,3885.548204,259.03654693333334,15792.741031160194,38,
15,710050876,15,True,3646.280837,243.0853891333333,14346.404175847336,29,
15,710050877,15,True,4105.852776,273.7235184,16449.263879881975,41,
15,710050878,15,True,2726.055083,181.73700553333336,11120.275418536103,31,
15,710050879,15,True,3677.943142,245.19620946666666,14229.715710378303,40,
15,710050880,15,True,3934.706475,262.313765,15898.532388651285,31,
15,710050881,15,True,4003.135942,266.87572946666666,15865.67971384746,38,
15,710050882,15,True,2254.175029,150.27833526666666,8570.875144293677,23,
15,710050883,15,True,3608.25852,240.550568,13846.29260600665,42,
15,710050884,15,True,3660.200716,244.01338106666665,14441.00358021547,36,
15,710050885,15,True,3568.944223,237.92961486666667,13924.721119894199,37,
15,710050886,15,True,2404.139475,160.27596499999999,9600.697368309822,27,
15,710050887,15,True,4050.974139,270.0649426,15944.870695794487,38,
15,710050888,15,True,3063.785661,204.2523774,11758.928313009332,30,
15,710050889,15,True,3453.405344,230.22702293333333,13517.026741358542,40,
15,710050890,15,True,2442.46678,162.83111866666667,9627.333897310673,29,
15,710050891,15,True,3539.683738,235.97891586666668,13878.418693020993,38,
15,710050892,15,True,3326.613553,221.77423686666668,13283.067759888543,27,
15,710050893,15,True,4202.741683,280.1827788666667,16898.708406179703,38,
15,710050894,15,True,2686.705397,179.11369313333336,10793.526971345314,24,
15,710050895,15,True,3779.687559,251.9791706,14798.437772930016,40,
15,710050896,15,True,3763.002533,250.86683553333333,14935.012672595607,33,
15,710050897,15,True,3750.144419,250.00962793333335,14755.722120730574,42,
15,710050898,15,True,2505.459333,167.03062219999998,10052.296667801465,25,
15,710050899,15,True,4371.950248,291.46334986666665,17859.751238285004,37,
15,710050900,15,True,3433.170424,228.87802826666666,13980.8521247326,28,
15,710050901,15,True,4153.293924,276.88626159999995,16761.469644614437,39,
15,710050902,15,True,2824.799101,188.31994006666667,11418.99549911954,30,
15,710050903,15,True,3466.935139,231.12900926666669,13529.67570603501,40,
15,710050904,15,True,3859.518602,257.30124013333335,15717.592997122549,29,
15,710050905,15,True,4120.703332,274.71355546666666,16623.51666349354,38,
15,710050906,15,True,2316.8563,154.45708666666667,9214.281515814951,24,
15,710050907,15,True,3529.41629,235.29441933333334,13747.081455816236,37,
15,710050908,15,True,4005.204805,267.01365366666664,16136.02402636447,36,
15,710050909,15,True,3667.228799,244.48191993333333,14306.14398964775,38,
15,710050910,15,True,2619.60846,174.64056399999998,10553.042288103548,28,
15,710050911,15,True,3994.893834,266.3262556,15879.46917431536,38,
15,710050912,15,True,4016.04948,267.736632,16490.247388492597,27,
15,710050913,15,True,4193.793332,279.58622213333337,16763.966659759542,40,
15,710050914,15,True,2857.484978,190.49899853333332,11807.424883401689,31,
15,710050915,15,True,3561.847828,237.45652186666666,13819.239132317678,42,
15,710050916,15,True,3261.744357,217.4496238,12698.721792341896,26,
15,710050917,15,True,3998.13075,266.54204999999996,15945.653743169625,37,
15,710050918,15,True,2330.799539,155.38663593333334,9293.997702647193,25,
15,710050919,15,True,3629.233091,241.94887273333333,13996.165443548649,38,
15,710050920,15,True,4470.534236,298.0356157333334,18347.671172556453,34,
15,710050921,15,True,3822.848989,254.85659926666668,14829.244938773758,37,
15,710050922,15,True,2703.821684,180.25477893333334,10669.108418230293,30,
15,710050923,15,True,4125.04789,275.0031926666667,16730.239447470623,39,
15,710050924,15,True,3314.838221,220.98921473333334,12869.191107953382,28,
15,710050925,15,True,3803.278323,253.5518882,15001.391618241749,41,
15,710050926,15,True,2662.866813,177.5244542,10764.334058861927,29,
15,710050927,15,True,3825.520132,255.03467546666667,15247.600651437602,44,
15,710050928,15,True,3693.631206,246.2420804,14728.156026674584,35,
15,710050929,15,True,4505.416345,300.36108966666666,18562.08170868393,38,
15,710050930,15,True,2420.07949,161.33863266666668,9640.397440503486,23,
15,710050931,15,True,4105.275082,273.68500546666667,16541.37540733312,38,
15,710050932,15,True,4211.687148,280.7791432,17578.43574832758,36,
15,710050933,15,True,3534.852969,235.6568646,13834.264838448213,40,
15,710050934,15,True,2635.267574,175.68450493333333,10466.3378782709,32,
15,710050935,15,True,3994.607365,266.3071576666667,15998.036827237916,37,
15,710050936,15,True,3290.425084,219.36167226666666,12877.125416154993,29,
15,710050937,15,True,3715.901496,247.7267664,14319.50748803582,35,
15,710050938,15,True,2647.49983,176.49998866666667,10517.4991571698,32,
15,710050939,15,True,3426.707242,228.44714946666667,13173.53621343363,44,
15,710050940,15,True,3275.993798,218.39958653333332,13049.968987425958,34,
15,710050941,15,True,4277.678203,285.1785468666667,17588.39102405472,38,
15,710050942,15,True,2292.100382,152.80669213333334,9090.501902046535,24,
15,710050943,15,True,3660.655713,244.0437142,14403.278542528073,42,
15,710050944,15,True,3568.677041,237.91180273333333,14258.385202174739,33,
15,710050945,15,True,3443.703306,229.5802204,13168.516515055067,40,
15,710050946,15,True,2386.819251,159.12128339999998,9534.0962478502,25,
15,710050947,15,True,4048.568936,269.90459573333334,16402.844692311173,41,
15,710050948,15,True,3097.102871,206.47352473333333,11965.51436787087,28,
15,710050949,15,True,3700.870474,246.72469826666665,14819.35236836816,42,
15,710050950,15,True,2626.437806,175.0958537333333,10342.189044507502,28,
15,710050951,15,True,3358.166862,223.8777908,12665.83427958538,36,
15,710050952,15,True,3484.917639,232.3278426,13909.588202782388,29,
15,710050953,15,True,4021.378099,268.09187326666665,16096.890499884945,38,
15,710050954,15,True,2531.336292,168.7557528,10181.68146406881,27,
15,710050955,15,True,3862.826105,257.52174033333336,15389.130522490048,39,
15,710050956,15,True,3587.861655,239.190777,14349.308284863366,31,
15,710050957,15,True,3792.042411,252.80282739999998,15180.21206013238,40,
15,710050958,15,True,2488.132197,165.8754798,9900.660977040792,37,
15,710050959,15,True,4119.631786,274.6421190666667,16713.15890453809,39,
15,710050960,15,True,3643.869275,242.92461833333334,14139.346384556105,29,
15,710050961,15,True,3952.633989,263.5089326,15638.169940074127,38,
15,710050962,15,True,2513.893329,167.5928886,10094.466653649579,29,
15,710050963,15,True,3638.470955,242.56473033333333,14227.354766426814,39,
15,710050964,15,True,3398.600042,226.57333613333333,13353.000208864598,29,
15,710050965,15,True,3709.698414,247.3132276,14903.49207899808,38,
15,710050966,15,True,2573.085182,171.53901213333333,10465.425915170837,25,
15,710050967,15,True,3724.246413,248.2830942,14811.232066339984,41,
15,710050968,15,True,3418.995575,227.93303833333331,13484.977862494989,32,
15,710050969,15,True,3404.516226,226.9677484,13222.581137901798,42,
15,710050970,15,True,2558.904793,170.59365286666667,9539.52397246262,23,
15,710050971,15,True,4316.019631,287.73464206666665,17685.098166680167,39,
15,710050972,15,True,3469.624328,231.30828853333333,13428.12164352155,28,
15,710050973,15,True,3677.63756,245.17583733333333,14273.187804866266,38,
15,710050974,15,True,2602.598605,173.50657366666667,10492.993029212008,26,
